"Freq [GHz]","dB(S(1,1)) []","ang_deg(S(1,1)) [deg]"
2.7,-0.0207868360529854,154.104425163836
2.7005,-0.0207907012834644,154.062581925479
2.701,-0.0207945862220163,154.020716438301
2.7015,-0.0207984913310788,153.978828348717
2.702,-0.0208024170859894,153.936917295134
2.7025,-0.0208063639754137,153.894982907726
2.703,-0.0208103325018181,153.853024808199
2.7035,-0.0208143231819445,153.811042609541
2.704,-0.0208183365473022,153.769035915778
2.7045,-0.0208223731446843,153.727004321704
2.705,-0.0208264335367103,153.684947412614
2.7055,-0.020830518302385,153.642864764023
2.706,-0.0208346280376805,153.600755941375
2.7065,-0.0208387633561379,153.558620499741
2.707,-0.0208429248895218,153.516457983509
2.7075,-0.0208471132884499,153.474267926059
2.708,-0.0208513292231051,153.432049849429
2.7085,-0.0208555733839437,153.389803263966
2.709,-0.0208598464824451,153.34752766797
2.7095,-0.0208641492518891,153.305222547314
2.71,-0.0208684824481781,153.262887375062
2.7105,-0.0208728468506842,153.220521611063
2.711,-0.0208772432631365,153.178124701537
2.7115,-0.0208816725145514,153.135696078637
2.712,-0.0208861354601948,153.093235160003
2.7125,-0.0208906329826088,153.050741348293
2.713,-0.0208951659926548,153.008214030697
2.7135,-0.020899735430634,152.965652578434
2.714,-0.0209043422674376,152.923056346224
2.7145,-0.0209089875057595,152.880424671747
2.715,-0.0209136721813632,152.837756875072
2.7155,-0.0209183973644165,152.79505225807
2.716,-0.0209231641608725,152.752310103798
2.7165,-0.0209279737139285,152.709529675861
2.717,-0.0209328272055549,152.666710217747
2.7175,-0.0209377258580869,152.623850952136
2.718,-0.0209426709359058,152.580951080175
2.7185,-0.0209476637472007,152.538009780729
2.719,-0.0209527056458099,152.495026209598
2.7195,-0.0209577980331518,152.4519994987
2.72,-0.02096294236027,152.408928755218
2.7205,-0.0209681401299522,152.365813060713
2.721,-0.0209733928989872,152.322651470199
2.7215,-0.020978702280518,152.279443011173
2.722,-0.0209840699465178,152.236186682607
2.7225,-0.0209894976303983,152.19288145389
2.723,-0.0209949871297544,152.149526263733
2.7235,-0.021000540309242,152.106120019009
2.724,-0.0210061591036306,152.062661593558
2.7245,-0.0210118455209953,152.019149826922
2.725,-0.0210176016460926,151.975583523029
2.7255,-0.0210234296439206,151.931961448819
2.726,-0.021029331763456,151.888282332798
2.7265,-0.0210353103416346,151.84454486353
2.727,-0.0210413678075018,151.800747688052
2.7275,-0.0210475066866393,151.756889410222
2.728,-0.0210537296058155,151.712968588972
2.7285,-0.0210600392979101,151.668983736494
2.729,-0.0210664386071216,151.624933316324
2.7295,-0.0210729304944699,151.580815741335
2.73,-0.0210795180436174,151.536629371633
2.7305,-0.021086204467053,151.49237251234
2.731,-0.0210929931126012,151.448043411272
2.7315,-0.0210998874703734,151.403640256494
2.732,-0.0211068911800915,151.359161173751
2.7325,-0.0211140080388833,151.314604223761
2.733,-0.0211212420095381,151.269967399372
2.7335,-0.0211285972293005,151.225248622563
2.734,-0.0211360780191773,151.180445741286
2.7345,-0.0211436888938664,151.135556526143
2.735,-0.0211514345722797,151.090578666873
2.7355,-0.0211593199887854,151.04550976865
2.736,-0.0211673503051316,151.000347348183
2.7365,-0.021175530923189,150.955088829583
2.737,-0.0211838674985016,150.909731540011
2.7375,-0.0211923659547716,150.864272705067
2.738,-0.021201032499295,150.818709443923
2.7385,-0.0212098736394523,150.773038764162
2.739,-0.0212188962003263,150.727257556327
2.7395,-0.0212281073435654,150.681362588138
2.74,-0.0212375145875228,150.635350498363
2.7405,-0.021247125828858,150.589217790322
2.741,-0.0212569493656598,150.542960824996
2.7415,-0.0212669939222492,150.496575813701
2.742,-0.0212772686757709,150.45005881032
2.7425,-0.0212877832847807,150.40340570303
2.743,-0.0212985479199102,150.356612205514
2.7435,-0.0213095732968939,150.309673847604
2.744,-0.0213208707120594,150.262585965311
2.7445,-0.0213324520805946,150.215343690205
2.745,-0.0213443299777477,150.167941938087
2.7455,-0.0213565176833005,150.120375396898
2.746,-0.0213690292295625,150.072638513809
2.7465,-0.0213818794532432,150.024725481418
2.747,-0.0213950840515188,149.976630222992
2.7475,-0.0214086596427544,149.928346376665
2.748,-0.021422623832273,149.879867278519
2.7485,-0.0214369952836547,149.831185944432
2.749,-0.0214517937961629,149.782295050615
2.7495,-0.0214670403888442,149.733186912706
2.75,-0.0214827573919861,149.683853463295
2.7505,-0.0214989685467029,149.63428622776
2.751,-0.021515699113454,149.584476298236
2.7515,-0.0215329759904467,149.534414305575
2.752,-0.0215508278429406,149.484090389087
2.7525,-0.0215692852446549,149.433494163878
2.753,-0.0215883808325361,149.382614685541
2.7535,-0.0216081494764192,149.331440411961
2.754,-0.0216286284651811,149.279959161942
2.7545,-0.0216498577112882,149.228158070349
2.755,-0.0216718799758032,149.176023539429
2.7555,-0.0216947411162844,149.123541185896
2.756,-0.0217184903602211,149.070695783381
2.7565,-0.0217431806071041,149.017471199734
2.757,-0.0217688687625661,148.963850328656
2.7575,-0.0217956161085927,148.909815015036
2.758,-0.0218234887143039,148.855345973323
2.7585,-0.0218525578924459,148.800422698145
2.759,-0.0218829007075563,148.745023366318
2.7595,-0.0219146005425646,148.689124729254
2.76,-0.0219477477316306,148.632701994654
2.7605,-0.021982440268266,148.575728696215
2.761,-0.022018784599109,148.518176549921
2.7615,-0.022056896515456,148.460015295268
2.762,-0.0220969021564922,148.401212519555
2.7625,-0.0221389391405998,148.341733463087
2.763,-0.0221831578437082,148.281540802838
2.7635,-0.0222297228469927,148.220594411737
2.764,-0.0222788145800756,148.158851090301
2.7645,-0.0223306311904505,148.096264266865
2.765,-0.0223853906755063,148.032783662005
2.7655,-0.0224433333201951,147.968354912084
2.766,-0.0225047244914037,147.90291914598
2.7665,-0.022569857850088,147.836412508077
2.767,-0.0226390590540157,147.768765619362
2.7675,-0.0227126900388046,147.69990296708
2.768,-0.022791153982774,147.62974221163
2.7685,-0.0228749010834289,147.558193397315
2.769,-0.0229644353008928,147.485158051027
2.7695,-0.0230603222578326,147.41052814984
2.77,-0.0231631985283001,147.334184934732
2.7705,-0.023273782601826,147.255997542992
2.771,-0.0233928878772843,147.175821426157
2.7715,-0.0235214381276961,147.09349651316
2.772,-0.0236604859881013,147.00884506955
2.7725,-0.0238112351614011,146.921669192419
2.773,-0.0239750672220368,146.831747866644
2.7735,-0.0241535741388782,146.738833490127
2.774,-0.0243485979559599,146.642647752863
2.7745,-0.0245622794900801,146.54287672517
2.775,-0.0247971184656401,146.439164972241
2.7755,-0.0250560482633566,146.331108462181
2.776,-0.0253425294876832,146.218245968855
2.7765,-0.0256606679694718,146.100048583287
2.777,-0.0260153647791287,145.975906829817
2.7775,-0.0264125085734097,145.845114723831
2.778,-0.0268592245010746,145.706849889474
2.7785,-0.0273641995043732,145.560148553022
2.779,-0.0279381120372713,145.403873802617
2.7795,-0.0285942063353022,145.236674900697
2.78,-0.0293490695957824,145.056934563223
2.7805,-0.0302236983293822,144.862699841172
2.781,-0.0312449836914889,144.651590333015
2.7815,-0.0324478150109602,144.420674559597
2.782,-0.0338781139521801,144.166300838761
2.7825,-0.0355973012088451,143.883861865644
2.783,-0.0376890238299531,143.567460598233
2.7835,-0.040269551076283,143.209425616992
2.784,-0.043504314901266,142.799590546345
2.7845,-0.0476351210520727,142.324191959083
2.785,-0.0530266789353139,141.764127846727
2.7855,-0.0602498494372372,141.092098754184
2.786,-0.0702388091082511,140.267698210129
2.7865,-0.0846076590910496,139.228511640823
2.787,-0.106341389451153,137.87286969605
2.7875,-0.141464657757478,136.023524845831
2.788,-0.203644272372041,133.342443308424
2.7885,-0.329417364765432,129.099818447959
2.789,-0.643936969532767,121.406854845601
2.7895,-1.79434964887715,103.783249830385
2.79,-10.5759357575028,35.1115561241517
2.7905,-3.44099123541628,-152.623432680279
2.791,-0.947078606743335,178.733659046922
2.7915,-0.426329542003949,168.069397574977
2.792,-0.245064837727051,162.67323134594
2.7925,-0.162447641979924,159.435438437684
2.793,-0.118195069853564,157.277292010625
2.7935,-0.091820978643235,155.733209862113
2.794,-0.0748663597847734,154.570794256913
2.7945,-0.0633346389359834,153.661477586685
2.795,-0.0551414982063469,152.92848640079
2.7955,-0.0491145326216259,152.323192124419
2.796,-0.0445536631553462,151.813315802493
2.7965,-0.0410200990334241,151.376598391417
2.797,-0.0382275709920453,150.997197093526
2.7975,-0.0359829113169298,150.663531096203
2.798,-0.0341519718259287,150.366939911769
2.7985,-0.0326392495973429,150.100818137134
2.799,-0.0313752661304266,149.860040423895
2.7995,-0.0303085037863023,149.640569177298
2.8,-0.02940011214941,149.439180684631
2.8005,-0.0286203483266546,149.253269981278
2.801,-0.027946131433298,149.080709264204
2.8015,-0.0273593299515301,148.919743466583
2.802,-0.026845541376012,148.768912095831
2.8025,-0.0263932088751998,148.62698994153
2.803,-0.0259929726825064,148.492941545717
2.8035,-0.0256371875673542,148.36588584866
2.804,-0.0253195595191485,148.245068452987
2.8045,-0.0250348691443115,148.129839657818
2.805,-0.0247787589123974,148.019636909747
2.8055,-0.0245475679512103,147.913970668353
2.806,-0.0243382026259288,147.812412935678
2.8065,-0.0241480343130682,147.714587881834
2.807,-0.0239748180310839,147.620164133167
2.8075,-0.0238166272039379,147.528848388907
2.808,-0.02367180100389,147.440380106809
2.8085,-0.0235389015767322,147.354527054634
2.809,-0.0234166790858573,147.271081567265
2.8095,-0.0233040429839061,147.189857382261
2.81,-0.0232000382759546,147.110686952187
2.8105,-0.0231038258073656,147.033419151977
2.811,-0.0230146658151659,146.957917315219
2.8115,-0.0229319041399559,146.8840575456
2.812,-0.0228549606177425,146.811727259562
2.8125,-0.0227833192667597,146.74082392406
2.813,-0.0227165199589245,146.671253959616
2.8135,-0.0226541513248247,146.602931783958
2.814,-0.0225958446878147,146.535778975669
2.8145,-0.0225412688601489,146.469723540633
2.815,-0.0224901256640018,146.404699266837
2.8155,-0.0224421460642536,146.340645155358
2.816,-0.0223970868194189,146.277504917239
2.8165,-0.022354727572882,146.215226527536
2.817,-0.0223148683195555,146.153761829075
2.8175,-0.0222773271935953,146.093066179595
2.818,-0.0222419385314875,146.033098136824
2.8185,-0.0222085511720987,145.973819176812
2.819,-0.0221770269610819,145.915193441501
2.8195,-0.0221472394320671,145.857187512054
2.82,-0.0221190726411804,145.799770204915
2.8205,-0.022092420134832,145.742912387996
2.821,-0.0220671840336561,145.686586814713
2.8215,-0.0220432742179094,145.630767973868
2.822,-0.0220206076016994,145.575431953653
2.8225,-0.0219991074851158,145.520556318245
2.823,-0.0219787029749119,145.46611999565
2.8235,-0.0219593284655125,145.41210317562
2.824,-0.0219409231733135,145.358487216611
2.8245,-0.0219234307181165,145.30525456084
2.825,-0.0219067987463013,145.252388656661
2.8255,-0.021890978591069,145.199873887503
2.826,-0.0218759249656469,145.147695506755
2.8265,-0.0218615956858353,145.095839578018
2.827,-0.0218479514187508,145.044292920206
2.8275,-0.0218349554549845,144.993043057063
2.828,-0.0218225735016813,144.942078170665
2.8285,-0.0218107734944087,144.89138705856
2.829,-0.0217995254259018,144.840959094211
2.8295,-0.0217888011899082,144.790784190454
2.83,-0.021778574438715,144.740852765701
2.8305,-0.0217688204529562,144.691155712652
2.831,-0.0217595160225222,144.641684369305
2.8315,-0.0217506393374918,144.592430492062
2.832,-0.0217421698881432,144.543386230767
2.8325,-0.0217340883732092,144.494544105506
2.833,-0.0217263766155486,144.445896985026
2.8335,-0.0217190174846501,144.397438066657
2.834,-0.0217119948252497,144.349160857591
2.8345,-0.021705293391573,144.301059157441
2.835,-0.0216988987867037,144.253127041953
2.8355,-0.0216927974065832,144.205358847804
2.836,-0.0216869763882936,144.157749158384
2.8365,-0.0216814235622132,144.110292790509
2.837,-0.0216761274077399,144.06298478197
2.8375,-0.0216710770122875,144.015820379883
2.838,-0.0216662620332457,143.968795029763
2.8385,-0.0216616726626964,143.921904365271
2.839,-0.0216572995946639,143.875144198598
2.8395,-0.021653133994654,143.82851051143
2.84,-0.0216491674713425,143.781999446453
2.8405,-0.021645392050225,143.735607299367
2.841,-0.0216418001490616,143.689330511374
2.8415,-0.0216383845550111,143.643165662091
2.842,-0.021635138403283,143.597109462895
2.8425,-0.0216320551572296,143.551158750623
2.843,-0.0216291285897398,143.505310481653
2.8435,-0.0216263527658713,143.459561726302
2.844,-0.0216237220265707,143.41390966354
2.8445,-0.0216212309734916,143.368351575999
2.845,-0.021618874454728,143.32288484525
2.8455,-0.0216166475514818,143.277506947341
2.846,-0.0216145455655507,143.232215448567
2.8465,-0.0216125640076017,143.187008001471
2.847,-0.0216106985861415,143.141882341057
2.8475,-0.0216089451971871,143.096836281193
2.848,-0.021607299914549,143.05186771121
2.8485,-0.0216057589806837,143.00697459267
2.849,-0.0216043187981089,142.962154956296
2.8495,-0.0216029759213267,142.917406899068
2.85,-0.0216017270491792,142.872728581451
2.8505,-0.021600569017702,142.82811822477
2.851,-0.0215994987933576,142.783574108712
2.8515,-0.0215985134666354,142.739094568946
2.852,-0.0215976102460707,142.694677994868
2.8525,-0.0215967864525385,142.650322827439
2.853,-0.0215960395139036,142.606027557146
2.8535,-0.0215953669599501,142.561790722038
2.854,-0.0215947664175911,142.517610905875
2.8545,-0.0215942356063384,142.473486736346
2.855,-0.0215937723340203,142.429416883379
2.8555,-0.0215933744927253,142.385400057528
2.856,-0.0215930400549602,142.34143500843
2.8565,-0.0215927670700148,142.29752052333
2.857,-0.0215925536605116,142.253655425683
2.8575,-0.0215923980191383,142.209838573803
2.858,-0.0215922984055527,142.166068859585
2.8585,-0.0215922531434307,142.122345207273
2.859,-0.0215922606176876,142.07866657229
2.8595,-0.0215923192718176,142.035031940112
2.86,-0.0215924276053838,141.991440325194
2.8605,-0.0215925841716126,141.947890769939
2.861,-0.0215927875751365,141.904382343717
2.8615,-0.0215930364698165,141.860914141915
2.862,-0.0215933295566992,141.817485285036
2.8625,-0.0215936655820368,141.77409491783
2.863,-0.0215940433354467,141.730742208461
2.8635,-0.0215944616481253,141.687426347713
2.864,-0.0215949193911568,141.644146548223
2.8645,-0.0215954154739013,141.600902043744
2.865,-0.0215959488424694,141.557692088445
2.8655,-0.021596518478241,141.514515956228
2.866,-0.0215971233964829,141.471372940083
2.8665,-0.0215977626450129,141.428262351461
2.867,-0.0215984353029205,141.385183519674
2.8675,-0.0215991404793665,141.342135791318
2.868,-0.0215998773124033,141.299118529718
2.8685,-0.0216006449678905,141.256131114395
2.869,-0.0216014426384167,141.213172940551
2.8695,-0.0216022695423009,141.170243418577
2.87,-0.0216031249226155,141.127341973579
2.8705,-0.0216040080462721,141.084468044916
2.871,-0.0216049182031267,141.041621085761
2.8715,-0.021605854705131,140.998800562681
2.872,-0.0216068168855355,140.956005955221
2.8725,-0.0216078040981006,140.913236755516
2.873,-0.0216088157163536,140.870492467906
2.8735,-0.0216098511328924,140.827772608576
2.874,-0.0216109097586747,140.785076705197
2.8745,-0.0216119910223968,140.742404296591
2.875,-0.0216130943698361,140.699754932397
2.8755,-0.0216142192632785,140.65712817276
2.876,-0.0216153651809177,140.614523588021
2.8765,-0.0216165316163159,140.571940758423
2.877,-0.0216177180778701,140.529379273826
2.8775,-0.0216189240883048,140.486838733434
2.878,-0.0216201491841717,140.444318745525
2.8785,-0.0216213929153959,140.401818927197
2.879,-0.0216226548448142,140.35933890412
2.8795,-0.0216239345477476,140.316878310294
2.88,-0.0216252316115799,140.274436787822
2.8805,-0.0216265456353591,140.232013986678
2.881,-0.0216278762294093,140.189609564499
2.8815,-0.0216292230149754,140.14722318637
2.882,-0.0216305856238494,140.104854524622
2.8825,-0.0216319636980326,140.062503258636
2.883,-0.0216333568894132,140.020169074656
2.8835,-0.021634764859441,139.977851665601
2.884,-0.0216361872788279,139.93555073089
2.8845,-0.0216376238272503,139.893265976268
2.885,-0.0216390741930714,139.85099711364
2.8855,-0.0216405380730631,139.80874386091
2.886,-0.0216420151721466,139.766505941825
2.8865,-0.0216435052031323,139.724283085822
2.887,-0.0216450078864949,139.682075027881
2.8875,-0.0216465229501181,139.639881508383
2.888,-0.021648050129074,139.597702272973
2.8885,-0.0216495891654075,139.555537072426
2.889,-0.0216511398079336,139.513385662515
2.8895,-0.0216527018120138,139.471247803889
2.89,-0.0216542749393753,139.429123261946
2.8905,-0.0216558589579239,139.38701180672
2.891,-0.021657453641552,139.344913212762
2.8915,-0.0216590587699619,139.302827259031
2.892,-0.0216606741285085,139.260753728784
2.8925,-0.0216622995080191,139.218692409472
2.893,-0.0216639347046487,139.176643092638
2.8935,-0.0216655795197143,139.134605573818
2.894,-0.0216672337595562,139.092579652444
2.8945,-0.0216688972353937,139.050565131752
2.895,-0.0216705697631808,139.00856181869
2.8955,-0.0216722511634772,138.966569523831
2.896,-0.0216739412613212,138.924588061286
2.8965,-0.0216756398860994,138.882617248622
2.897,-0.0216773468714289,138.84065690678
2.8975,-0.0216790620550409,138.798706859999
2.898,-0.02168078527867,138.756766935735
2.8985,-0.0216825163879366,138.714836964591
2.899,-0.0216842552322491,138.672916780242
2.8995,-0.0216860016647018,138.631006219367
2.9,-0.0216877555419637,138.589105121578
