Freq [GHz],"dB(S(1,1)) []","ang_deg(S(1,1)) [deg]"
2.99,-0.009571628,-60.90168915
2.9915,-0.009560094,-60.98154307
2.993,-0.00954901,-61.06079271
2.9945,-0.009538362,-61.13945045
2.996,-0.00952814,-61.21752833
2.9975,-0.009518331,-61.29503809
2.999,-0.009508925,-61.37199112
3.0005,-0.00949991,-61.44839854
3.002,-0.009491277,-61.52427118
3.0035,-0.009483014,-61.59961955
3.005,-0.009475112,-61.67445393
3.0065,-0.009467562,-61.74878432
3.008,-0.009460355,-61.82262045
3.0095,-0.009453481,-61.89597182
3.011,-0.009446932,-61.96884768
3.0125,-0.009440701,-62.04125706
3.014,-0.009434778,-62.11320875
3.0155,-0.009429155,-62.18471133
3.017,-0.009423827,-62.25577317
3.0185,-0.009418785,-62.32640242
3.02,-0.009414021,-62.39660706
3.0215,-0.00940953,-62.46639484
3.023,-0.009405305,-62.53577335
3.0245,-0.009401339,-62.60475
3.026,-0.009397626,-62.67333201
3.0275,-0.00939416,-62.74152643
3.029,-0.009390935,-62.80934015
3.0305,-0.009387946,-62.8767799
3.032,-0.009385186,-62.94385226
3.0335,-0.009382651,-63.01056363
3.035,-0.009380335,-63.0769203
3.0365,-0.009378234,-63.14292839
3.038,-0.009376342,-63.20859389
3.0395,-0.009374655,-63.27392266
3.041,-0.009373168,-63.33892042
3.0425,-0.009371876,-63.40359276
3.044,-0.009370776,-63.46794516
3.0455,-0.009369862,-63.53198296
3.047,-0.009369132,-63.59571141
3.0485,-0.00936858,-63.65913561
3.05,-0.009368204,-63.72226058
3.0515,-0.009367999,-63.78509121
3.053,-0.009367961,-63.8476323
3.0545,-0.009368088,-63.90988854
3.056,-0.009368375,-63.97186452
3.0575,-0.009368819,-64.03356474
3.059,-0.009369417,-64.09499359
3.0605,-0.009370166,-64.15615539
3.062,-0.009371062,-64.21705435
3.0635,-0.009372103,-64.27769461
3.065,-0.009373286,-64.3380802
3.0665,-0.009374607,-64.3982151
3.068,-0.009376065,-64.45810318
3.0695,-0.009377655,-64.51774825
3.071,-0.009379377,-64.57715404
3.0725,-0.009381226,-64.63632419
3.074,-0.009383201,-64.69526229
3.0755,-0.009385299,-64.75397184
3.077,-0.009387518,-64.81245628
3.0785,-0.009389855,-64.87071898
3.08,-0.009392308,-64.92876325
3.0815,-0.009394876,-64.98659232
3.083,-0.009397555,-65.04420938
3.0845,-0.009400344,-65.10161753
3.086,-0.00940324,-65.15881984
3.0875,-0.009406242,-65.2158193
3.089,-0.009409348,-65.27261886
3.0905,-0.009412556,-65.32922139
3.092,-0.009415863,-65.38562973
3.0935,-0.009419269,-65.44184665
3.095,-0.009422771,-65.49787489
3.0965,-0.009426368,-65.55371711
3.098,-0.009430058,-65.60937594
3.0995,-0.00943384,-65.66485395
3.101,-0.009437711,-65.72015369
3.1025,-0.009441671,-65.77527762
3.104,-0.009445717,-65.83022819
3.1055,-0.009449849,-65.8850078
3.107,-0.009454064,-65.93961879
3.1085,-0.009458362,-65.99406347
3.11,-0.00946274,-66.04834411
3.1115,-0.009467199,-66.10246294
3.113,-0.009471736,-66.15642214
3.1145,-0.009476349,-66.21022388
3.116,-0.009481039,-66.26387024
3.1175,-0.009485803,-66.31736333
3.119,-0.009490641,-66.37070516
3.1205,-0.009495551,-66.42389775
3.122,-0.009500531,-66.47694306
3.1235,-0.009505582,-66.52984303
3.125,-0.009510702,-66.58259956
3.1265,-0.009515889,-66.63521453
3.128,-0.009521143,-66.68768977
3.1295,-0.009526463,-66.74002708
3.131,-0.009531848,-66.79222825
3.1325,-0.009537296,-66.84429502
3.134,-0.009542807,-66.89622912
3.1355,-0.00954838,-66.94803222
3.137,-0.009554014,-66.99970599
3.1385,-0.009559708,-67.05125207
3.14,-0.009565461,-67.10267207
3.1415,-0.009571272,-67.15396756
3.143,-0.009577141,-67.2051401
3.1445,-0.009583066,-67.25619122
3.146,-0.009589047,-67.30712244
3.1475,-0.009595084,-67.35793522
3.149,-0.009601174,-67.40863103
3.1505,-0.009607318,-67.4592113
3.152,-0.009613515,-67.50967745
3.1535,-0.009619764,-67.56003086
3.155,-0.009626064,-67.6102729
3.1565,-0.009632415,-67.66040493
3.158,-0.009638816,-67.71042825
3.1595,-0.009645266,-67.76034419
3.161,-0.009651765,-67.81015403
3.1625,-0.009658312,-67.85985902
3.164,-0.009664907,-67.90946042
3.1655,-0.009671548,-67.95895945
3.167,-0.009678236,-68.00835732
3.1685,-0.009684969,-68.05765522
3.17,-0.009691747,-68.10685432
3.1715,-0.00969857,-68.15595577
3.173,-0.009705436,-68.20496071
3.1745,-0.009712346,-68.25387026
3.176,-0.009719299,-68.30268553
3.1775,-0.009726295,-68.35140759
3.179,-0.009733332,-68.40003753
3.1805,-0.00974041,-68.44857638
3.182,-0.00974753,-68.4970252
3.1835,-0.00975469,-68.54538501
3.185,-0.009761889,-68.59365681
3.1865,-0.009769129,-68.6418416
3.188,-0.009776407,-68.68994036
3.1895,-0.009783724,-68.73795406
3.191,-0.009791079,-68.78588365
3.1925,-0.009798472,-68.83373006
3.194,-0.009805902,-68.88149422
3.1955,-0.009813369,-68.92917704
3.197,-0.009820872,-68.97677943
3.1985,-0.009828412,-69.02430226
3.2,-0.009835987,-69.07174641
3.2015,-0.009843598,-69.11911275
3.203,-0.009851244,-69.16640212
3.2045,-0.009858924,-69.21361535
3.206,-0.009866639,-69.26075329
3.2075,-0.009874388,-69.30781673
3.209,-0.00988217,-69.35480649
3.2105,-0.009889985,-69.40172335
3.212,-0.009897834,-69.4485681
3.2135,-0.009905715,-69.49534152
3.215,-0.009913628,-69.54204435
3.2165,-0.009921573,-69.58867735
3.218,-0.00992955,-69.63524125
3.2195,-0.009937559,-69.6817368
3.221,-0.009945598,-69.72816471
3.2225,-0.009953668,-69.77452569
3.224,-0.009961769,-69.82082044
3.2255,-0.0099699,-69.86704966
3.227,-0.009978061,-69.91321402
3.2285,-0.009986252,-69.9593142
3.23,-0.009994472,-70.00535087
3.2315,-0.010002721,-70.05132468
3.233,-0.010010999,-70.09723628
3.2345,-0.010019306,-70.14308631
3.236,-0.010027641,-70.1888754
3.2375,-0.010036005,-70.23460417
3.239,-0.010044397,-70.28027324
3.2405,-0.010052816,-70.32588322
3.242,-0.010061263,-70.3714347
3.2435,-0.010069737,-70.41692828
3.245,-0.010078238,-70.46236453
3.2465,-0.010086766,-70.50774405
3.248,-0.010095321,-70.55306739
3.2495,-0.010103902,-70.59833512
3.251,-0.010112509,-70.64354779
3.2525,-0.010121143,-70.68870595
3.254,-0.010129802,-70.73381015
3.2555,-0.010138487,-70.77886092
3.257,-0.010147197,-70.82385878
3.2585,-0.010155933,-70.86880427
3.26,-0.010164694,-70.91369788
3.2615,-0.01017348,-70.95854014
3.263,-0.01018229,-71.00333154
3.2645,-0.010191126,-71.04807259
3.266,-0.010199985,-71.09276377
3.2675,-0.010208869,-71.13740556
3.269,-0.010217777,-71.18199845
3.2705,-0.010226709,-71.22654291
3.272,-0.010235665,-71.2710394
3.2735,-0.010244644,-71.31548839
3.275,-0.010253647,-71.35989034
3.2765,-0.010262673,-71.40424569
3.278,-0.010271722,-71.44855489
3.2795,-0.010280795,-71.49281838
3.281,-0.01028989,-71.53703659
3.2825,-0.010299008,-71.58120996
3.284,-0.010308149,-71.62533891
3.2855,-0.010317312,-71.66942386
3.287,-0.010326498,-71.71346522
3.2885,-0.010335706,-71.75746341
3.29,-0.010344936,-71.80141883
3.2915,-0.010354188,-71.84533188
3.293,-0.010363462,-71.88920296
3.2945,-0.010372758,-71.93303246
3.296,-0.010382075,-71.97682076
3.2975,-0.010391414,-72.02056825
3.299,-0.010400774,-72.06427531
3.3005,-0.010410156,-72.10794231
3.302,-0.010419559,-72.15156962
3.3035,-0.010428982,-72.19515761
3.305,-0.010438427,-72.23870664
3.3065,-0.010447893,-72.28221706
3.308,-0.01045738,-72.32568923
3.3095,-0.010466887,-72.3691235
3.311,-0.010476415,-72.41252022
3.3125,-0.010485963,-72.45587972
3.314,-0.010495532,-72.49920235
3.3155,-0.010505121,-72.54248844
3.317,-0.010514731,-72.58573832
3.3185,-0.01052436,-72.62895231
3.32,-0.01053401,-72.67213074
3.3215,-0.010543679,-72.71527394
3.323,-0.010553369,-72.75838221
3.3245,-0.010563078,-72.80145588
3.326,-0.010572807,-72.84449524
3.3275,-0.010582556,-72.88750061
3.329,-0.010592324,-72.93047229
3.3305,-0.010602112,-72.97341058
3.332,-0.010611919,-73.01631577
3.3335,-0.010621745,-73.05918816
3.335,-0.010631591,-73.10202805
3.3365,-0.010641456,-73.14483571
3.338,-0.01065134,-73.18761143
3.3395,-0.010661243,-73.2303555
3.341,-0.010671166,-73.27306819
3.3425,-0.010681107,-73.31574977
3.344,-0.010691067,-73.35840052
3.3455,-0.010701046,-73.40102071
3.347,-0.010711043,-73.44361061
3.3485,-0.010721059,-73.48617048
3.35,-0.010731094,-73.52870058
3.3515,-0.010741148,-73.57120117
3.353,-0.01075122,-73.6136725
3.3545,-0.01076131,-73.65611484
3.356,-0.010771419,-73.69852842
3.3575,-0.010781547,-73.74091351
3.359,-0.010791692,-73.78327034
3.3605,-0.010801856,-73.82559915
3.362,-0.010812038,-73.8679002
3.3635,-0.010822238,-73.91017371
3.365,-0.010832457,-73.95241993
3.3665,-0.010842693,-73.99463908
3.368,-0.010852948,-74.0368314
3.3695,-0.01086322,-74.07899712
3.371,-0.01087351,-74.12113646
3.3725,-0.010883819,-74.16324965
3.374,-0.010894145,-74.2053369
3.3755,-0.010904489,-74.24739845
3.377,-0.01091485,-74.28943451
3.3785,-0.01092523,-74.33144529
3.38,-0.010935627,-74.37343101
3.3815,-0.010946042,-74.41539188
3.383,-0.010956474,-74.45732811
3.3845,-0.010966924,-74.4992399
3.386,-0.010977392,-74.54112747
3.3875,-0.010987877,-74.58299101
3.389,-0.010998379,-74.62483073
3.3905,-0.011008899,-74.66664682
3.392,-0.011019436,-74.70843948
3.3935,-0.011029991,-74.75020892
3.395,-0.011040563,-74.79195532
3.3965,-0.011051153,-74.83367887
3.398,-0.011061759,-74.87537977
3.3995,-0.011072383,-74.9170582
3.401,-0.011083025,-74.95871436
3.4025,-0.011093683,-75.00034842
3.404,-0.011104359,-75.04196056
3.4055,-0.011115052,-75.08355098
3.407,-0.011125762,-75.12511985
3.4085,-0.011136489,-75.16666734
3.41,-0.011147233,-75.20819364
3.4115,-0.011157994,-75.24969892
3.413,-0.011168772,-75.29118334
3.4145,-0.011179568,-75.33264709
3.416,-0.01119038,-75.37409034
3.4175,-0.011201209,-75.41551325
3.419,-0.011212056,-75.45691598
3.4205,-0.011222919,-75.49829871
3.422,-0.011233799,-75.53966159
3.4235,-0.011244696,-75.5810048
3.425,-0.01125561,-75.62232848
3.4265,-0.011266541,-75.66363281
3.428,-0.011277489,-75.70491793
3.4295,-0.011288453,-75.74618401
3.431,-0.011299435,-75.7874312
3.4325,-0.011310433,-75.82865965
3.434,-0.011321448,-75.86986952
3.4355,-0.01133248,-75.91106095
3.437,-0.011343529,-75.9522341
3.4385,-0.011354594,-75.99338911
3.44,-0.011365676,-76.03452613
3.4415,-0.011376775,-76.07564532
3.443,-0.011387891,-76.1167468
3.4445,-0.011399023,-76.15783073
3.446,-0.011410172,-76.19889724
3.4475,-0.011421338,-76.23994648
3.449,-0.011432521,-76.28097859
3.4505,-0.01144372,-76.3219937
3.452,-0.011454936,-76.36299195
3.4535,-0.011466169,-76.40397348
3.455,-0.011477418,-76.44493843
3.4565,-0.011488684,-76.48588692
3.458,-0.011499966,-76.52681908
3.4595,-0.011511266,-76.56773506
3.461,-0.011522582,-76.60863497
3.4625,-0.011533914,-76.64951895
3.464,-0.011545263,-76.69038713
3.4655,-0.011556629,-76.73123963
3.467,-0.011568012,-76.77207658
3.4685,-0.011579411,-76.8128981
3.47,-0.011590827,-76.85370432
3.4715,-0.011602259,-76.89449536
3.473,-0.011613708,-76.93527134
3.4745,-0.011625174,-76.97603237
3.476,-0.011636656,-77.01677859
3.4775,-0.011648155,-77.05751011
3.479,-0.01165967,-77.09822704
3.4805,-0.011671202,-77.13892951
3.482,-0.011682751,-77.17961763
3.4835,-0.011694317,-77.2202915
3.485,-0.011705899,-77.26095126
3.4865,-0.011717497,-77.301597
3.488,-0.011729113,-77.34222884
3.4895,-0.011740745,-77.3828469
3.491,-0.011752393,-77.42345128
3.4925,-0.011764058,-77.46404208
3.494,-0.01177574,-77.50461943
3.4955,-0.011787439,-77.54518342
3.497,-0.011799154,-77.58573417
3.4985,-0.011810886,-77.62627177
3.5,-0.011822634,-77.66679634
2.25,59.98240812,-125.4602269
2.25125,59.98240101,-125.530323
2.2525,59.9823939,-125.6004203
2.25375,59.98238679,-125.6705188
2.255,59.98237968,-125.7406186
2.25625,59.98237258,-125.8107196
2.2575,59.98236547,-125.8808219
2.25875,59.98235836,-125.9509254
2.26,59.98235126,-126.0210302
2.26125,59.98234415,-126.0911362
2.2625,59.98233705,-126.1612436
2.26375,59.98232995,-126.2313522
2.265,59.98232284,-126.301462
2.26625,59.98231574,-126.3715732
2.2675,59.98230864,-126.4416857
2.26875,59.98230154,-126.5117995
2.27,59.98229444,-126.5819145
2.27125,59.98228734,-126.6520309
2.2725,59.98228024,-126.7221486
2.27375,59.98227314,-126.7922676
2.275,59.98226604,-126.862388
2.27625,59.98225894,-126.9325097
2.2775,59.98225184,-127.0026327
2.27875,59.98224475,-127.0727571
2.28,59.98223765,-127.1428828
2.28125,59.98223055,-127.2130099
2.2825,59.98222346,-127.2831383
2.28375,59.98221636,-127.3532681
2.285,59.98220927,-127.4233993
2.28625,59.98220217,-127.4935319
2.2875,59.98219508,-127.5636659
2.28875,59.98218799,-127.6338012
2.29,59.9821809,-127.703938
2.29125,59.9821738,-127.7740762
2.2925,59.98216671,-127.8442157
2.29375,59.98215962,-127.9143567
2.295,59.98215253,-127.9844992
2.29625,59.98214544,-128.0546431
2.2975,59.98213835,-128.1247884
2.29875,59.98213126,-128.1949351
2.3,59.98212417,-128.2650833
2.30125,59.98211708,-128.335233
2.3025,59.98211,-128.4053841
2.30375,59.98210291,-128.4755368
2.305,59.98209582,-128.5456909
2.30625,59.98208874,-128.6158464
2.3075,59.98208165,-128.6860035
2.30875,59.98207456,-128.7561621
2.31,59.98206748,-128.8263222
2.31125,59.98206039,-128.8964838
2.3125,59.98205331,-128.966647
2.31375,59.98204623,-129.0368116
2.315,59.98203914,-129.1069779
2.31625,59.98203206,-129.1771456
2.3175,59.98202498,-129.2473149
2.31875,59.9820179,-129.3174858
2.32,59.98201081,-129.3876583
2.32125,59.98200373,-129.4578323
2.3225,59.98199665,-129.5280079
2.32375,59.98198957,-129.5981851
2.325,59.98198249,-129.6683639
2.32625,59.98197541,-129.7385444
2.3275,59.98196833,-129.8087264
2.32875,59.98196125,-129.8789101
2.33,59.98195417,-129.9490954
2.33125,59.9819471,-130.0192823
2.3325,59.98194002,-130.0894709
2.33375,59.98193294,-130.1596612
2.335,59.98192586,-130.2298531
2.33625,59.98191879,-130.3000467
2.3375,59.98191171,-130.370242
2.33875,59.98190463,-130.4404389
2.34,59.98189756,-130.5106376
2.34125,59.98189048,-130.580838
2.3425,59.98188341,-130.6510401
2.34375,59.98187633,-130.721244
2.345,59.98186926,-130.7914495
2.34625,59.98186218,-130.8616569
2.3475,59.98185511,-130.931866
2.34875,59.98184804,-131.0020768
2.35,59.98184096,-131.0722894
2.35125,59.98183389,-131.1425039
2.3525,59.98182682,-131.2127201
2.35375,59.98181975,-131.2829381
2.355,59.98181267,-131.3531579
2.35625,59.9818056,-131.4233795
2.3575,59.98179853,-131.493603
2.35875,59.98179146,-131.5638284
2.36,59.98178439,-131.6340555
2.36125,59.98177732,-131.7042846
2.3625,59.98177025,-131.7745155
2.36375,59.98176318,-131.8447483
2.365,59.98175611,-131.914983
2.36625,59.98174904,-131.9852196
2.3675,59.98174197,-132.0554581
2.36875,59.9817349,-132.1256986
2.37,59.98172783,-132.1959409
2.37125,59.98172076,-132.2661853
2.3725,59.98171369,-132.3364316
2.37375,59.98170662,-132.4066798
2.375,59.98169956,-132.4769301
2.37625,59.98169249,-132.5471823
2.3775,59.98168542,-132.6174365
2.37875,59.98167835,-132.6876928
2.38,59.98167129,-132.7579511
2.38125,59.98166422,-132.8282114
2.3825,59.98165715,-132.8984737
2.38375,59.98165009,-132.9687382
2.385,59.98164302,-133.0390047
2.38625,59.98163595,-133.1092733
2.3875,59.98162889,-133.179544
2.38875,59.98162182,-133.2498168
2.39,59.98161475,-133.3200917
2.39125,59.98160769,-133.3903688
2.3925,59.98160062,-133.460648
2.39375,59.98159356,-133.5309293
2.395,59.98158649,-133.6012129
2.39625,59.98157943,-133.6714986
2.3975,59.98157236,-133.7417865
2.39875,59.98156529,-133.8120767
2.4,59.98155823,-133.8823691
2.40125,59.98155116,-133.9526637
2.4025,59.9815441,-134.0229605
2.40375,59.98153703,-134.0932597
2.405,59.98152997,-134.1635611
2.40625,59.9815229,-134.2338648
2.4075,59.98151584,-134.3041708
2.40875,59.98150878,-134.3744792
2.41,59.98150171,-134.4447898
2.41125,59.98149465,-134.5151029
2.4125,59.98148758,-134.5854183
2.41375,59.98148052,-134.6557361
2.415,59.98147345,-134.7260563
2.41625,59.98146639,-134.7963789
2.4175,59.98145932,-134.8667039
2.41875,59.98145226,-134.9370314
2.42,59.98144519,-135.0073613
2.42125,59.98143813,-135.0776937
2.4225,59.98143106,-135.1480286
2.42375,59.981424,-135.218366
2.425,59.98141693,-135.2887059
2.42625,59.98140987,-135.3590484
2.4275,59.9814028,-135.4293934
2.42875,59.98139574,-135.499741
2.43,59.98138867,-135.5700912
2.43125,59.98138161,-135.640444
2.4325,59.98137454,-135.7107994
2.43375,59.98136748,-135.7811574
2.435,59.98136041,-135.8515181
2.43625,59.98135334,-135.9218815
2.4375,59.98134628,-135.9922476
2.43875,59.98133921,-136.0626164
2.44,59.98133215,-136.1329879
2.44125,59.98132508,-136.2033622
2.4425,59.98131801,-136.2737392
2.44375,59.98131095,-136.344119
2.445,59.98130388,-136.4145016
2.44625,59.98129681,-136.4848871
2.4475,59.98128974,-136.5552754
2.44875,59.98128268,-136.6256665
2.45,59.98127561,-136.6960606
2.45125,59.98126854,-136.7664575
2.4525,59.98126147,-136.8368574
2.45375,59.9812544,-136.9072602
2.455,59.98124733,-136.9776659
2.45625,59.98124026,-137.0480747
2.4575,59.98123319,-137.1184864
2.45875,59.98122612,-137.1889012
2.46,59.98121905,-137.2593191
2.46125,59.98121198,-137.32974
2.4625,59.98120491,-137.400164
2.46375,59.98119784,-137.4705911
2.465,59.98119077,-137.5410213
2.46625,59.98118369,-137.6114547
2.4675,59.98117662,-137.6818913
2.46875,59.98116955,-137.7523311
2.47,59.98116248,-137.8227741
2.47125,59.9811554,-137.8932203
2.4725,59.98114833,-137.9636699
2.47375,59.98114125,-138.0341227
2.475,59.98113418,-138.1045789
2.47625,59.9811271,-138.1750384
2.4775,59.98112002,-138.2455013
2.47875,59.98111295,-138.3159676
2.48,59.98110587,-138.3864373
2.48125,59.98109879,-138.4569104
2.4825,59.98109171,-138.5273871
2.48375,59.98108464,-138.5978672
2.485,59.98107756,-138.6683509
2.48625,59.98107048,-138.7388381
2.4875,59.98106339,-138.8093289
2.48875,59.98105631,-138.8798233
2.49,59.98104923,-138.9503214
2.49125,59.98104215,-139.0208231
2.4925,59.98103506,-139.0913285
2.49375,59.98102798,-139.1618376
2.495,59.9810209,-139.2323505
2.49625,59.98101381,-139.3028672
2.4975,59.98100672,-139.3733877
2.49875,59.98099964,-139.443912
2.5,59.98099255,-139.5144402
2.50125,59.98098546,-139.5849723
2.5025,59.98097837,-139.6555083
2.50375,59.98097128,-139.7260483
2.505,59.98096419,-139.7965923
2.50625,59.9809571,-139.8671403
2.5075,59.98095,-139.9376924
2.50875,59.98094291,-140.0082486
2.51,59.98093581,-140.0788089
2.51125,59.98092872,-140.1493734
2.5125,59.98092162,-140.219942
2.51375,59.98091452,-140.2905149
2.515,59.98090743,-140.3610921
2.51625,59.98090033,-140.4316735
2.5175,59.98089323,-140.5022593
2.51875,59.98088612,-140.5728495
2.52,59.98087902,-140.6434441
2.52125,59.98087192,-140.7140431
2.5225,59.98086481,-140.7846467
2.52375,59.98085771,-140.8552547
2.525,59.9808506,-140.9258673
2.52625,59.98084349,-140.9964845
2.5275,59.98083638,-141.0671063
2.52875,59.98082927,-141.1377328
2.53,59.98082216,-141.2083641
2.53125,59.98081504,-141.2790001
2.5325,59.98080793,-141.3496409
2.53375,59.98080081,-141.4202865
2.535,59.98079369,-141.490937
2.53625,59.98078657,-141.5615925
2.5375,59.98077945,-141.6322529
2.53875,59.98077233,-141.7029184
2.54,59.98076521,-141.7735889
2.54125,59.98075808,-141.8442645
2.5425,59.98075096,-141.9149453
2.54375,59.98074383,-141.9856312
2.545,59.9807367,-142.0563224
2.54625,59.98072957,-142.127019
2.5475,59.98072244,-142.1977208
2.54875,59.9807153,-142.268428
2.55,59.98070817,-142.3391407
2.55125,59.98070103,-142.4098589
2.5525,59.98069389,-142.4805826
2.55375,59.98068675,-142.5513119
2.555,59.9806796,-142.6220468
2.55625,59.98067246,-142.6927875
2.5575,59.98066531,-142.7635338
2.55875,59.98065816,-142.834286
2.56,59.98065101,-142.9050441
2.56125,59.98064386,-142.975808
2.5625,59.9806367,-143.046578
2.56375,59.98062955,-143.1173539
2.565,59.98062239,-143.188136
2.56625,59.98061523,-143.2589242
2.5675,59.98060806,-143.3297186
2.56875,59.9806009,-143.4005192
2.57,59.98059373,-143.4713262
2.57125,59.98058656,-143.5421396
2.5725,59.98057939,-143.6129594
2.57375,59.98057221,-143.6837857
2.575,59.98056503,-143.7546186
2.57625,59.98055785,-143.8254581
2.5775,59.98055067,-143.8963044
2.57875,59.98054349,-143.9671574
2.58,59.9805363,-144.0380173
2.58125,59.98052911,-144.1088841
2.5825,59.98052191,-144.1797578
2.58375,59.98051472,-144.2506387
2.585,59.98050752,-144.3215266
2.58625,59.98050032,-144.3924218
2.5875,59.98049311,-144.4633242
2.58875,59.98048591,-144.534234
2.59,59.9804787,-144.6051511
2.59125,59.98047148,-144.6760758
2.5925,59.98046427,-144.7470081
2.59375,59.98045705,-144.8179481
2.595,59.98044982,-144.8888957
2.59625,59.9804426,-144.9598512
2.5975,59.98043537,-145.0308146
2.59875,59.98042814,-145.101786
2.6,59.9804209,-145.1727655
2.60125,59.98041366,-145.2437531
2.6025,59.98040642,-145.314749
2.60375,59.98039917,-145.3857533
2.605,59.98039192,-145.4567659
2.60625,59.98038466,-145.5277871
2.6075,59.98037741,-145.5988169
2.60875,59.98037014,-145.6698554
2.61,59.98036288,-145.7409028
2.61125,59.98035561,-145.811959
2.6125,59.98034833,-145.8830243
2.61375,59.98034105,-145.9540986
2.615,59.98033377,-146.0251822
2.61625,59.98032648,-146.0962751
2.6175,59.98031919,-146.1673774
2.61875,59.98031189,-146.2384892
2.62,59.98030459,-146.3096107
2.62125,59.98029729,-146.3807419
2.6225,59.98028998,-146.451883
2.62375,59.98028266,-146.5230341
2.625,59.98027534,-146.5941952
2.62625,59.98026801,-146.6653666
2.6275,59.98026068,-146.7365483
2.62875,59.98025335,-146.8077405
2.63,59.98024601,-146.8789432
2.63125,59.98023866,-146.9501567
2.6325,59.98023131,-147.021381
2.63375,59.98022395,-147.0926162
2.635,59.98021659,-147.1638626
2.63625,59.98020922,-147.2351202
2.6375,59.98020184,-147.3063891
2.63875,59.98019446,-147.3776696
2.64,59.98018707,-147.4489617
2.64125,59.98017968,-147.5202656
2.6425,59.98017228,-147.5915815
2.64375,59.98016487,-147.6629094
2.645,59.98015746,-147.7342496
2.64625,59.98015004,-147.8056022
2.6475,59.98014261,-147.8769673
2.64875,59.98013518,-147.9483452
2.65,59.98012774,-148.0197359
2.65125,59.98012029,-148.0911396
2.6525,59.98011283,-148.1625566
2.65375,59.98010537,-148.233987
