Freq [GHz],"dB(S(1,1)) []","ang_deg(S(1,1)) [deg]"
2.655,59.98009789,-148.3054309
2.65625,59.98009041,-148.3768886
2.6575,59.98008293,-148.4483601
2.65875,59.98007543,-148.5198458
2.66,59.98006793,-148.5913457
2.66125,59.98006041,-148.6628601
2.6625,59.98005289,-148.7343892
2.66375,59.98004536,-148.8059332
2.665,59.98003782,-148.8774922
2.66625,59.98003027,-148.9490665
2.6675,59.98002271,-149.0206563
2.66875,59.98001515,-149.0922618
2.67,59.98000757,-149.1638832
2.67125,59.97999998,-149.2355207
2.6725,59.97999238,-149.3071746
2.67375,59.97998477,-149.378845
2.675,59.97997715,-149.4505323
2.67625,59.97996952,-149.5222366
2.6775,59.97996188,-149.5939583
2.67875,59.97995423,-149.6656975
2.68,59.97994657,-149.7374545
2.68125,59.97993889,-149.8092295
2.6825,59.9799312,-149.8810229
2.68375,59.9799235,-149.9528348
2.685,59.97991579,-150.0246656
2.68625,59.97990806,-150.0965156
2.6875,59.97990032,-150.168385
2.68875,59.97989257,-150.240274
2.69,59.9798848,-150.3121831
2.69125,59.97987702,-150.3841125
2.6925,59.97986923,-150.4560626
2.69375,59.97986142,-150.5280335
2.695,59.97985359,-150.6000257
2.69625,59.97984576,-150.6720395
2.6975,59.9798379,-150.7440752
2.69875,59.97983003,-150.8161331
2.7,59.97982214,-150.8882136
2.70125,59.97981424,-150.9603171
2.7025,59.97980632,-151.0324439
2.70375,59.97979838,-151.1045944
2.705,59.97979042,-151.176769
2.70625,59.97978245,-151.248968
2.7075,59.97977445,-151.3211919
2.70875,59.97976644,-151.3934411
2.71,59.97975841,-151.4657159
2.71125,59.97975036,-151.5380168
2.7125,59.97974229,-151.6103442
2.71375,59.97973419,-151.6826986
2.715,59.97972608,-151.7550804
2.71625,59.97971794,-151.8274901
2.7175,59.97970978,-151.8999281
2.71875,59.9797016,-151.972395
2.72,59.9796934,-152.0448912
2.72125,59.97968517,-152.1174172
2.7225,59.97967691,-152.1899736
2.72375,59.97966863,-152.2625609
2.725,59.97966033,-152.3351796
2.72625,59.97965199,-152.4078303
2.7275,59.97964364,-152.4805135
2.72875,59.97963525,-152.5532299
2.73,59.97962683,-152.62598
2.73125,59.97961839,-152.6987644
2.7325,59.97960991,-152.7715838
2.73375,59.97960141,-152.8444388
2.735,59.97959287,-152.91733
2.73625,59.9795843,-152.9902582
2.7375,59.9795757,-153.0632241
2.73875,59.97956706,-153.1362282
2.74,59.97955839,-153.2092715
2.74125,59.97954968,-153.2823545
2.7425,59.97954093,-153.3554781
2.74375,59.97953215,-153.4286431
2.745,59.97952333,-153.5018502
2.74625,59.97951447,-153.5751003
2.7475,59.97950556,-153.6483942
2.74875,59.97949662,-153.7217328
2.75,59.97948763,-153.7951171
2.75125,59.97947859,-153.8685478
2.7525,59.97946952,-153.942026
2.75375,59.97946039,-154.0155526
2.755,59.97945121,-154.0891287
2.75625,59.97944199,-154.1627551
2.7575,59.97943271,-154.2364331
2.75875,59.97942339,-154.3101636
2.76,59.979414,-154.3839478
2.76125,59.97940456,-154.4577868
2.7625,59.97939507,-154.5316819
2.76375,59.97938551,-154.6056341
2.765,59.9793759,-154.6796448
2.76625,59.97936622,-154.7537152
2.7675,59.97935647,-154.8278467
2.76875,59.97934666,-154.9020406
2.77,59.97933678,-154.9762983
2.77125,59.97932683,-155.0506212
2.7725,59.97931681,-155.1250109
2.77375,59.97930671,-155.1994689
2.775,59.97929654,-155.2739967
2.77625,59.97928628,-155.348596
2.7775,59.97927594,-155.4232684
2.77875,59.97926552,-155.4980158
2.78,59.979255,-155.5728398
2.78125,59.9792444,-155.6477423
2.7825,59.9792337,-155.7227253
2.78375,59.9792229,-155.7977906
2.785,59.97921201,-155.8729404
2.78625,59.97920101,-155.9481767
2.7875,59.9791899,-156.0235018
2.78875,59.97917868,-156.0989177
2.79,59.97916735,-156.174427
2.79125,59.97915589,-156.2500319
2.7925,59.97914431,-156.3257349
2.79375,59.97913261,-156.4015387
2.795,59.97912077,-156.4774458
2.79625,59.9791088,-156.5534591
2.7975,59.97909668,-156.6295814
2.79875,59.97908442,-156.7058157
2.8,59.979072,-156.782165
2.80125,59.97905942,-156.8586325
2.8025,59.97904668,-156.9352215
2.80375,59.97903377,-157.0119355
2.805,59.97902068,-157.0887779
2.80625,59.9790074,-157.1657525
2.8075,59.97899393,-157.2428632
2.80875,59.97898027,-157.3201139
2.81,59.97896639,-157.3975087
2.81125,59.9789523,-157.4750519
2.8125,59.97893799,-157.5527482
2.81375,59.97892344,-157.630602
2.815,59.97890865,-157.7086183
2.81625,59.9788936,-157.7868021
2.8175,59.97887828,-157.8651587
2.81875,59.97886269,-157.9436936
2.82,59.97884682,-158.0224125
2.82125,59.97883064,-158.1013214
2.8225,59.97881414,-158.1804266
2.82375,59.97879732,-158.2597345
2.825,59.97878015,-158.339252
2.82625,59.97876262,-158.4189862
2.8275,59.97874472,-158.4989446
2.82875,59.97872642,-158.5791349
2.83,59.97870771,-158.6595653
2.83125,59.97868856,-158.7402443
2.8325,59.97866896,-158.821181
2.83375,59.97864889,-158.9023847
2.835,59.97862831,-158.9838652
2.83625,59.97860721,-159.065633
2.8375,59.97858555,-159.1476988
2.83875,59.97856332,-159.2300742
2.84,59.97854047,-159.312771
2.84125,59.97851697,-159.3958021
2.8425,59.9784928,-159.4791807
2.84375,59.97846791,-159.5629209
2.845,59.97844227,-159.6470374
2.84625,59.97841582,-159.731546
2.8475,59.97838854,-159.816463
2.84875,59.97836036,-159.9018061
2.85,59.97833123,-159.9875936
2.85125,59.9783011,-160.073845
2.8525,59.97826991,-160.1605812
2.85375,59.97823759,-160.247824
2.855,59.97820408,-160.3355968
2.85625,59.97816929,-160.4239244
2.8575,59.97813315,-160.512833
2.85875,59.97809556,-160.6023507
2.86,59.97805644,-160.6925073
2.86125,59.97801567,-160.7833348
2.8625,59.97797315,-160.874867
2.86375,59.97792875,-160.9671404
2.865,59.97788234,-161.0601938
2.86625,59.97783378,-161.1540688
2.8675,59.9777829,-161.2488101
2.86875,59.97772953,-161.3444657
2.87,59.97767348,-161.4410871
2.87125,59.97761455,-161.5387299
2.8725,59.97755251,-161.6374539
2.87375,59.9774871,-161.7373237
2.875,59.97741804,-161.8384094
2.87625,59.97734503,-161.9407864
2.8775,59.97726773,-162.044537
2.87875,59.97718576,-162.1497503
2.88,59.97709871,-162.2565236
2.88125,59.97700609,-162.3649627
2.8825,59.9769074,-162.4751833
2.88375,59.97680204,-162.5873122
2.885,59.97668936,-162.7014883
2.88625,59.97656862,-162.8178645
2.8875,59.97643898,-162.9366092
2.88875,59.97629949,-163.0579086
2.89,59.97614907,-163.1819688
2.89125,59.9759865,-163.3090186
2.8925,59.97581037,-163.439313
2.89375,59.97561907,-163.5731367
2.895,59.97541073,-163.7108088
2.89625,59.9751832,-163.8526879
2.8975,59.97493396,-163.9991789
2.89875,59.97466009,-164.15074
2.9,59.97435814,-164.3078924
2.90125,59.97402406,-164.4712311
2.9025,59.973653,-164.6414387
2.90375,59.97323921,-164.8193019
2.905,59.97277574,-165.0057326
2.90625,59.9722542,-165.2017929
2.9075,59.97166433,-165.4087286
2.90875,59.97099352,-165.6280093
2.91,59.9702261,-165.8613821
2.91125,59.96934243,-166.11094
2.9125,59.96831762,-166.3792114
2.91375,59.96711977,-166.6692801
2.915,59.96570741,-166.9849462
2.91625,59.96402589,-167.3309465
2.9175,59.96200204,-167.7132622
2.91875,59.95953604,-168.1395553
2.92,59.95648892,-168.619803
2.92125,59.95266262,-169.1672414
2.9225,59.94776711,-169.7998121
2.92375,59.94136406,-170.5424505
2.925,59.93276591,-171.4308511
2.92625,59.92084488,-172.5179455
2.9275,59.90364737,-173.885677
2.92875,59.87755081,-175.6678774
2.93,59.83522388,-178.0985981
2.93125,59.75999851,178.3741293
2.9325,59.60730745,172.7788732
2.93375,59.22573113,162.590762
2.935,57.87044481,139.1146975
2.93625,51.10770562,49.37637214
2.9375,56.78906062,-92.50672625
2.93875,58.99039652,-125.095877
2.94,59.52660054,-137.8115014
2.94125,59.72343963,-144.4037186
2.9425,59.81550711,-148.4158762
2.94375,59.86558006,-151.1166785
2.945,59.8957278,-153.0640935
2.94625,59.91525112,-154.5400296
2.9475,59.92860486,-155.7017592
2.94875,59.93813532,-156.6437738
2.95,59.94517219,-157.4262047
2.95125,59.95051413,-158.0891126
2.9525,59.95466415,-158.6602046
2.95375,59.95795171,-159.1592489
2.955,59.96059991,-159.6007253
2.95625,59.96276411,-159.9954807
2.9575,59.96455524,-160.3518005
2.95875,59.96605416,-160.6761219
2.96,59.96732096,-160.9735216
2.96125,59.96840105,-161.248057
2.9625,59.96932924,-161.5030097
2.96375,59.97013261,-161.7410623
2.965,59.97083245,-161.9644291
2.96625,59.9714457,-162.1749538
2.9675,59.97198596,-162.374184
2.96875,59.97246428,-162.5634287
2.97,59.97288968,-162.7438017
2.97125,59.97326959,-162.9162574
2.9725,59.9736102,-163.0816183
2.97375,59.97391667,-163.2405964
2.975,59.97419333,-163.3938118
2.97625,59.97444386,-163.5418067
2.9775,59.97467139,-163.6850576
2.97875,59.97487857,-163.8239844
2.98,59.97506771,-163.9589592
2.98125,59.97524079,-164.0903123
2.9825,59.97539951,-164.2183385
2.98375,59.97554537,-164.3433012
2.985,59.97567967,-164.4654368
2.98625,59.97580356,-164.5849582
2.9875,59.97591803,-164.7020571
2.98875,59.97602398,-164.8169072
2.99,59.97612219,-164.9296659
2.99125,59.97621334,-165.040476
2.9925,59.97629807,-165.149468
2.99375,59.97637692,-165.2567608
2.995,59.9764504,-165.3624632
2.99625,59.97651893,-165.4666747
2.9975,59.97658293,-165.5694871
2.99875,59.97664274,-165.6709844
3,59.9766987,-165.7712442
3.00125,59.9767511,-165.8703381
3.0025,59.9768002,-165.9683323
3.00375,59.97684624,-166.0652881
3.005,59.97688946,-166.1612622
3.00625,59.97693003,-166.2563073
3.0075,59.97696816,-166.3504726
3.00875,59.977004,-166.4438036
3.01,59.97703771,-166.5363428
3.01125,59.97706942,-166.62813
3.0125,59.97709928,-166.7192022
3.01375,59.9771274,-166.8095942
3.015,59.97715388,-166.8993383
3.01625,59.97717883,-166.988465
3.0175,59.97720234,-167.077003
3.01875,59.9772245,-167.1649789
3.02,59.97724539,-167.2524182
3.02125,59.97726507,-167.3393444
3.0225,59.97728363,-167.42578
3.02375,59.97730113,-167.511746
3.025,59.97731761,-167.5972623
3.02625,59.97733315,-167.6823478
3.0275,59.97734779,-167.7670201
3.02875,59.97736157,-167.8512961
3.03,59.97737455,-167.9351916
3.03125,59.97738677,-168.0187218
3.0325,59.97739826,-168.1019008
3.03375,59.97740906,-168.1847422
3.035,59.97741921,-168.2672589
3.03625,59.97742874,-168.3494631
3.0375,59.97743768,-168.4313664
3.03875,59.97744605,-168.5129798
3.04,59.97745389,-168.5943138
3.04125,59.97746122,-168.6753784
3.0425,59.97746806,-168.7561833
3.04375,59.97747444,-168.8367373
3.045,59.97748038,-168.9170493
3.04625,59.97748589,-168.9971275
3.0475,59.977491,-169.0769798
3.04875,59.97749572,-169.1566138
3.05,59.97750008,-169.2360366
3.05125,59.97750408,-169.3152552
3.0525,59.97750774,-169.3942762
3.05375,59.97751108,-169.4731059
3.055,59.9775141,-169.5517504
3.05625,59.97751683,-169.6302154
3.0575,59.97751927,-169.7085066
3.05875,59.97752144,-169.7866292
3.06,59.97752335,-169.8645885
3.06125,59.977525,-169.9423892
3.0625,59.97752641,-170.0200362
3.06375,59.97752759,-170.097534
3.065,59.97752854,-170.174887
3.06625,59.97752928,-170.2520992
3.0675,59.97752981,-170.3291748
3.06875,59.97753013,-170.4061177
3.07,59.97753027,-170.4829315
3.07125,59.97753022,-170.5596199
3.0725,59.97752999,-170.6361864
3.07375,59.97752959,-170.7126342
3.075,59.97752903,-170.7889666
3.07625,59.9775283,-170.8651867
3.0775,59.97752742,-170.9412975
3.07875,59.97752639,-171.0173019
3.08,59.97752522,-171.0932027
3.08125,59.9775239,-171.1690025
3.0825,59.97752245,-171.2447039
3.08375,59.97752088,-171.3203095
3.085,59.97751917,-171.3958218
3.08625,59.97751735,-171.4712429
3.0875,59.97751541,-171.5465752
3.08875,59.97751335,-171.621821
3.09,59.97751118,-171.6969822
3.09125,59.97750891,-171.7720611
3.0925,59.97750654,-171.8470595
3.09375,59.97750406,-171.9219793
3.095,59.97750149,-171.9968225
3.09625,59.97749882,-172.0715909
3.0975,59.97749607,-172.1462862
3.09875,59.97749322,-172.22091
3.1,59.9774903,-172.2954641
3.10125,59.97748728,-172.3699501
3.1025,59.97748419,-172.4443694
3.10375,59.97748102,-172.5187236
3.105,59.97747777,-172.5930141
3.10625,59.97747445,-172.6672423
3.1075,59.97747106,-172.7414097
3.10875,59.9774676,-172.8155175
3.11,59.97746408,-172.8895671
3.11125,59.97746048,-172.9635596
3.1125,59.97745683,-173.0374964
3.11375,59.97745311,-173.1113786
3.115,59.97744933,-173.1852073
3.11625,59.97744549,-173.2589837
3.1175,59.9774416,-173.3327088
3.11875,59.97743765,-173.4063838
3.12,59.97743365,-173.4800096
3.12125,59.9774296,-173.5535873
3.1225,59.97742549,-173.6271178
3.12375,59.97742134,-173.7006021
3.125,59.97741714,-173.7740411
3.12625,59.97741289,-173.8474357
3.1275,59.97740859,-173.9207868
3.12875,59.97740425,-173.9940952
3.13,59.97739987,-174.0673618
3.13125,59.97739544,-174.1405873
3.1325,59.97739098,-174.2137727
3.13375,59.97738647,-174.2869186
3.135,59.97738192,-174.3600257
3.13625,59.97737734,-174.4330949
3.1375,59.97737272,-174.5061268
3.13875,59.97736806,-174.5791222
3.14,59.97736337,-174.6520816
3.14125,59.97735864,-174.7250059
3.1425,59.97735388,-174.7978955
3.14375,59.97734909,-174.8707512
3.145,59.97734426,-174.9435736
3.14625,59.9773394,-175.0163632
3.1475,59.97733451,-175.0891207
3.14875,59.9773296,-175.1618466
3.15,59.97732465,-175.2345414
3.15125,59.97731967,-175.3072058
3.1525,59.97731467,-175.3798403
3.15375,59.97730964,-175.4524454
3.155,59.97730458,-175.5250215
3.15625,59.9772995,-175.5975693
3.1575,59.97729439,-175.6700891
3.15875,59.97728926,-175.7425814
3.16,59.9772841,-175.8150468
3.16125,59.97727892,-175.8874857
3.1625,59.97727371,-175.9598985
3.16375,59.97726849,-176.0322856
3.165,59.97726324,-176.1046475
3.16625,59.97725797,-176.1769846
3.1675,59.97725267,-176.2492973
3.16875,59.97724736,-176.321586
3.17,59.97724203,-176.3938511
3.17125,59.97723668,-176.4660929
3.1725,59.9772313,-176.5383119
3.17375,59.97722591,-176.6105084
3.175,59.9772205,-176.6826828
3.17625,59.97721507,-176.7548354
3.1775,59.97720963,-176.8269665
3.17875,59.97720416,-176.8990766
3.18,59.97719868,-176.9711659
3.18125,59.97719318,-177.0432347
3.1825,59.97718767,-177.1152834
3.18375,59.97718214,-177.1873122
3.185,59.97717659,-177.2593216
3.18625,59.97717103,-177.3313117
3.1875,59.97716546,-177.4032828
3.18875,59.97715986,-177.4752354
3.19,59.97715426,-177.5471695
3.19125,59.97714864,-177.6190856
3.1925,59.977143,-177.6909838
3.19375,59.97713736,-177.7628645
3.195,59.9771317,-177.8347278
3.19625,59.97712602,-177.9065742
3.1975,59.97712033,-177.9784037
3.19875,59.97711463,-178.0502166
3.2,59.97710892,-178.1220133
3.20125,59.9771032,-178.1937938
3.2025,59.97709746,-178.2655585
3.20375,59.97709171,-178.3373076
3.205,59.97708595,-178.4090413
3.20625,59.97708018,-178.4807598
3.2075,59.9770744,-178.5524633
3.20875,59.97706861,-178.624152
3.21,59.97706281,-178.6958262
3.21125,59.97705699,-178.767486
3.2125,59.97705117,-178.8391317
3.21375,59.97704533,-178.9107634
3.215,59.97703949,-178.9823814
3.21625,59.97703364,-179.0539858
3.2175,59.97702777,-179.1255767
3.21875,59.9770219,-179.1971545
3.22,59.97701602,-179.2687192
3.22125,59.97701013,-179.3402711
3.2225,59.97700423,-179.4118103
3.22375,59.97699832,-179.4833369
3.225,59.9769924,-179.5548512
3.22625,59.97698648,-179.6263533
3.2275,59.97698054,-179.6978434
3.22875,59.9769746,-179.7693216
3.23,59.97696865,-179.8407881
3.23125,59.9769627,-179.9122431
3.2325,59.97695673,-179.9836866
3.23375,59.97695076,179.9448812
3.235,59.97694478,179.87346
3.23625,59.97693879,179.8020499
3.2375,59.9769328,179.7306506
3.23875,59.9769268,179.659262
3.24,59.97692079,179.5878839
3.24125,59.97691477,179.5165163
3.2425,59.97690875,179.445159
3.24375,59.97690272,179.3738119
3.245,59.97689669,179.3024748
3.24625,59.97689065,179.2311476
3.2475,59.9768846,179.1598303
3.24875,59.97687855,179.0885226
3.25,59.97687249,179.0172244
3.25125,59.97686642,178.9459358
3.2525,59.97686035,178.8746564
3.25375,59.97685427,178.8033862
3.255,59.97684819,178.7321252
3.25625,59.9768421,178.6608731
3.2575,59.97683601,178.5896299
3.25875,59.97682991,178.5183955
3.26,59.9768238,178.4471698
3.26125,59.97681769,178.3759526
3.2625,59.97681158,178.3047439
3.26375,59.97680546,178.2335436
3.265,59.97679933,178.1623516
3.26625,59.9767932,178.0911677
3.2675,59.97678707,178.0199918
3.26875,59.97678093,177.948824
3.27,59.97677479,177.8776641
3.27125,59.97676864,177.8065119
3.2725,59.97676248,177.7353675
3.27375,59.97675633,177.6642307
3.275,59.97675016,177.5931014
3.27625,59.976744,177.5219795
3.2775,59.97673783,177.450865
3.27875,59.97673165,177.3797578
3.28,59.97672547,177.3086578
3.28125,59.97671929,177.2375649
3.2825,59.9767131,177.166479
3.28375,59.97670691,177.0954001
3.285,59.97670072,177.0243281
3.28625,59.97669452,176.9532629
3.2875,59.97668832,176.8822044
3.28875,59.97668211,176.8111525
3.29,59.9766759,176.7401072
3.29125,59.97666969,176.6690684
3.2925,59.97666347,176.5980361
3.29375,59.97665725,176.5270101
3.295,59.97665103,176.4559904
3.29625,59.9766448,176.384977
3.2975,59.97663857,176.3139697
3.29875,59.97663234,176.2429684
3.3,59.9766261,176.1719733
3.30125,59.97661986,176.100984
3.3025,59.97661362,176.0300007
3.30375,59.97660737,175.9590232
3.305,59.97660112,175.8880515
3.30625,59.97659487,175.8170855
3.3075,59.97658861,175.7461251
3.30875,59.97658236,175.6751703
3.31,59.97657609,175.6042211
3.31125,59.97656983,175.5332774
3.3125,59.97656356,175.462339
3.31375,59.97655729,175.391406
3.315,59.97655102,175.3204783
3.31625,59.97654475,175.2495559
3.3175,59.97653847,175.1786387
3.31875,59.97653219,175.1077266
3.32,59.9765259,175.0368196
3.32125,59.97651962,174.9659176
3.3225,59.97651333,174.8950207
3.32375,59.97650704,174.8241286
3.325,59.97650075,174.7532415
3.32625,59.97649445,174.6823591
3.3275,59.97648815,174.6114816
3.32875,59.97648185,174.5406088
3.33,59.97647555,174.4697407
3.33125,59.97646924,174.3988772
3.3325,59.97646294,174.3280184
3.33375,59.97645663,174.257164
3.335,59.97645032,174.1863142
3.33625,59.976444,174.1154689
3.3375,59.97643769,174.044628
3.33875,59.97643137,173.9737914
3.34,59.97642505,173.9029592
3.34125,59.97641873,173.8321312
3.3425,59.9764124,173.7613075
3.34375,59.97640608,173.690488
3.345,59.97639975,173.6196727
3.34625,59.97639342,173.5488615
3.3475,59.97638708,173.4780544
3.34875,59.97638075,173.4072513
3.35,59.97637441,173.3364522
3.35125,59.97636808,173.2656571
3.3525,59.97636174,173.1948659
3.35375,59.97635539,173.1240786
3.355,59.97634905,173.0532952
3.35625,59.9763427,172.9825156
3.3575,59.97633636,172.9117397
3.35875,59.97633001,172.8409676
3.36,59.97632366,172.7701992
3.36125,59.97631731,172.6994345
3.3625,59.97631095,172.6286734
3.36375,59.9763046,172.5579159
3.365,59.97629824,172.487162
3.36625,59.97629188,172.4164116
3.3675,59.97628552,172.3456648
3.36875,59.97627916,172.2749214
3.37,59.97627279,172.2041814
3.37125,59.97626643,172.1334449
3.3725,59.97626006,172.0627117
3.37375,59.97625369,171.9919819
3.375,59.97624732,171.9212553
3.37625,59.97624095,171.8505321
3.3775,59.97623458,171.7798121
3.37875,59.9762282,171.7090954
3.38,59.97622183,171.6383818
3.38125,59.97621545,171.5676714
3.3825,59.97620907,171.4969641
3.38375,59.97620269,171.42626
3.385,59.97619631,171.3555589
3.38625,59.97618993,171.2848609
3.3875,59.97618354,171.2141659
3.38875,59.97617716,171.1434739
3.39,59.97617077,171.0727848
3.39125,59.97616438,171.0020987
3.3925,59.97615799,170.9314155
3.39375,59.9761516,170.8607353
3.395,59.97614521,170.7900578
3.39625,59.97613881,170.7193833
3.3975,59.97613242,170.6487115
3.39875,59.97612602,170.5780425
3.4,59.97611962,170.5073763
3.40125,59.97611322,170.4367128
3.4025,59.97610682,170.3660521
3.40375,59.97610042,170.295394
3.405,59.97609402,170.2247386
3.40625,59.97608762,170.1540859
3.4075,59.97608121,170.0834357
3.40875,59.97607481,170.0127882
3.41,59.9760684,169.9421432
3.41125,59.97606199,169.8715008
3.4125,59.97605558,169.800861
3.41375,59.97604917,169.7302236
3.415,59.97604276,169.6595887
3.41625,59.97603635,169.5889563
3.4175,59.97602993,169.5183264
3.41875,59.97602352,169.4476989
3.42,59.9760171,169.3770737
3.42125,59.97601068,169.306451
3.4225,59.97600426,169.2358306
3.42375,59.97599784,169.1652126
3.425,59.97599142,169.0945969
3.42625,59.975985,169.0239835
3.4275,59.97597858,168.9533723
3.42875,59.97597215,168.8827635
3.43,59.97596573,168.8121568
3.43125,59.9759593,168.7415525
3.4325,59.97595288,168.6709503
3.43375,59.97594645,168.6003503
3.435,59.97594002,168.5297525
3.43625,59.97593359,168.4591568
3.4375,59.97592716,168.3885632
3.43875,59.97592072,168.3179718
3.44,59.97591429,168.2473825
3.44125,59.97590786,168.1767953
3.4425,59.97590142,168.1062101
3.44375,59.97589498,168.0356269
3.445,59.97588855,167.9650458
3.44625,59.97588211,167.8944668
3.4475,59.97587567,167.8238897
3.44875,59.97586923,167.7533146
3.45,59.97586279,167.6827414
3.45125,59.97585635,167.6121702
3.4525,59.9758499,167.5416009
3.45375,59.97584346,167.4710336
3.455,59.97583701,167.4004681
3.45625,59.97583057,167.3299046
3.4575,59.97582412,167.2593429
3.45875,59.97581767,167.188783
3.46,59.97581122,167.118225
3.46125,59.97580477,167.0476688
3.4625,59.97579832,166.9771144
3.46375,59.97579187,166.9065619
3.465,59.97578542,166.8360111
3.46625,59.97577896,166.765462
3.4675,59.97577251,166.6949147
3.46875,59.97576605,166.6243692
3.47,59.9757596,166.5538254
3.47125,59.97575314,166.4832832
3.4725,59.97574668,166.4127428
3.47375,59.97574022,166.3422041
3.475,59.97573376,166.271667
3.47625,59.9757273,166.2011316
3.4775,59.97572084,166.1305978
3.47875,59.97571437,166.0600657
3.48,59.97570791,165.9895351
3.48125,59.97570144,165.9190062
3.4825,59.97569498,165.8484789
3.48375,59.97568851,165.7779531
3.485,59.97568204,165.7074289
3.48625,59.97567557,165.6369063
3.4875,59.9756691,165.5663852
3.48875,59.97566263,165.4958656
3.49,59.97565616,165.4253475
3.49125,59.97564969,165.354831
3.4925,59.97564321,165.2843159
3.49375,59.97563674,165.2138023
3.495,59.97563026,165.1432902
3.49625,59.97562379,165.0727795
3.4975,59.97561731,165.0022703
3.49875,59.97561083,164.9317626
3.5,59.97560435,164.8612562
